diaAño,mes,diaMes,diaSemana,hora,minuto,visperaFestivo,tMed,tMax,tMin,prec,ocupacion
004,01,04,1,09,00,0,21.4,21.9,20.7,0.0,8.866666666666665
004,01,04,1,09,15,0,21.4,21.9,20.7,0.0,12.2
004,01,04,1,09,30,0,21.4,21.9,20.7,0.0,13.2
004,01,04,1,09,45,0,21.4,21.9,20.7,0.0,13.2
004,01,04,1,10,00,0,22.2,22.5,21.8,0.0,18.466666666666665
004,01,04,1,10,15,0,22.2,22.5,21.8,0.0,18.666666666666664
004,01,04,1,10,30,0,22.2,22.5,21.8,0.0,17.933333333333334
004,01,04,1,10,45,0,22.2,22.5,21.8,0.0,15.866666666666667
004,01,04,1,11,00,0,22.6,23.0,22.3,0.0,16.8
004,01,04,1,11,15,0,22.6,23.0,22.3,0.0,16.933333333333334
004,01,04,1,11,30,0,22.6,23.0,22.3,0.0,16.533333333333335
004,01,04,1,11,45,0,22.6,23.0,22.3,0.0,16.266666666666666
004,01,04,1,12,00,0,22.8,23.1,22.6,0.0,12.466666666666667
004,01,04,1,12,15,0,22.8,23.1,22.6,0.0,10.0
004,01,04,1,12,30,0,22.8,23.1,22.6,0.0,12.866666666666665
004,01,04,1,12,45,0,22.8,23.1,22.6,0.0,15.399999999999999
004,01,04,1,13,00,0,23.2,23.4,23.0,0.0,17.200000000000003
004,01,04,1,13,15,0,23.2,23.4,23.0,0.0,16.46666666666667
004,01,04,1,13,30,0,23.2,23.4,23.0,0.0,15.6
004,01,04,1,13,45,0,23.2,23.4,23.0,0.0,13.733333333333336
004,01,04,1,16,30,0,24.0,24.2,23.7,0.0,16.133333333333333
004,01,04,1,16,45,0,24.0,24.2,23.7,0.0,15.4
004,01,04,1,17,00,0,23.3,23.8,22.4,0.0,16.133333333333333
004,01,04,1,17,15,0,23.3,23.8,22.4,0.0,16.466666666666665
004,01,04,1,17,30,0,23.3,23.8,22.4,0.0,15.733333333333334
004,01,04,1,17,45,0,23.3,23.8,22.4,0.0,15.066666666666666
004,01,04,1,18,00,0,21.9,22.5,21.2,0.0,15.2
004,01,04,1,18,15,0,21.9,22.5,21.2,0.0,17.4
004,01,04,1,18,30,0,21.9,22.5,21.2,0.0,20.4
004,01,04,1,18,45,0,21.9,22.5,21.2,0.0,20.2
004,01,04,1,19,00,0,21.0,21.2,20.7,0.0,17.400000000000002
004,01,04,1,19,15,0,21.0,21.2,20.7,0.0,18.333333333333332
