diaAño,mes,diaMes,diaSemana,hora,minuto,visperaFestivo,tMed,tMax,tMin,prec,ocupacion
004,01,04,1,09,00,0,21.4,21.9,20.7,0.0,10.333333333333334
004,01,04,1,09,15,0,21.4,21.9,20.7,0.0,13.266666666666666
004,01,04,1,09,30,0,21.4,21.9,20.7,0.0,15.266666666666666
004,01,04,1,09,45,0,21.4,21.9,20.7,0.0,14.266666666666667
004,01,04,1,10,00,0,22.2,22.5,21.8,0.0,15.533333333333333
004,01,04,1,10,15,0,22.2,22.5,21.8,0.0,16.8
004,01,04,1,10,30,0,22.2,22.5,21.8,0.0,16.0
004,01,04,1,10,45,0,22.2,22.5,21.8,0.0,15.066666666666666
004,01,04,1,11,00,0,22.6,23.0,22.3,0.0,15.600000000000001
004,01,04,1,11,15,0,22.6,23.0,22.3,0.0,13.266666666666667
004,01,04,1,11,30,0,22.6,23.0,22.3,0.0,8.866666666666667
004,01,04,1,11,45,0,22.6,23.0,22.3,0.0,8.733333333333334
004,01,04,1,12,00,0,22.8,23.1,22.6,0.0,10.2
004,01,04,1,12,15,0,22.8,23.1,22.6,0.0,11.4
004,01,04,1,12,30,0,22.8,23.1,22.6,0.0,8.533333333333331
004,01,04,1,12,45,0,22.8,23.1,22.6,0.0,8.733333333333333
004,01,04,1,13,00,0,23.2,23.4,23.0,0.0,12.4
004,01,04,1,13,15,0,23.2,23.4,23.0,0.0,12.0
004,01,04,1,13,30,0,23.2,23.4,23.0,0.0,11.533333333333335
004,01,04,1,13,45,0,23.2,23.4,23.0,0.0,9.466666666666667
004,01,04,1,16,30,0,24.0,24.2,23.7,0.0,15.0
004,01,04,1,16,45,0,24.0,24.2,23.7,0.0,16.6
004,01,04,1,17,00,0,23.3,23.8,22.4,0.0,14.933333333333332
004,01,04,1,17,15,0,23.3,23.8,22.4,0.0,15.333333333333332
004,01,04,1,17,30,0,23.3,23.8,22.4,0.0,16.733333333333334
004,01,04,1,17,45,0,23.3,23.8,22.4,0.0,16.466666666666665
004,01,04,1,18,00,0,21.9,22.5,21.2,0.0,13.8
004,01,04,1,18,15,0,21.9,22.5,21.2,0.0,14.666666666666668
004,01,04,1,18,30,0,21.9,22.5,21.2,0.0,16.066666666666666
004,01,04,1,18,45,0,21.9,22.5,21.2,0.0,12.533333333333333
004,01,04,1,19,00,0,21.0,21.2,20.7,0.0,11.733333333333334
004,01,04,1,19,15,0,21.0,21.2,20.7,0.0,10.6
004,01,04,1,19,30,0,21.0,21.2,20.7,0.0,10.066666666666666
004,01,04,1,19,45,0,21.0,21.2,20.7,0.0,7.2
005,01,05,2,09,00,0,13.5,13.9,13.2,0.0,14.2
005,01,05,2,09,15,0,13.5,13.9,13.2,0.0,17.0
005,01,05,2,09,30,0,13.5,13.9,13.2,0.0,14.8
005,01,05,2,09,45,0,13.5,13.9,13.2,0.0,12.933333333333332
005,01,05,2,10,00,0,14.8,15.9,13.8,0.0,14.0
005,01,05,2,10,15,0,14.8,15.9,13.8,0.0,15.600000000000001
005,01,05,2,10,30,0,14.8,15.9,13.8,0.0,11.733333333333334
005,01,05,2,10,45,0,14.8,15.9,13.8,0.0,11.600000000000001
005,01,05,2,11,00,0,16.8,17.4,15.3,0.0,9.399999999999999
005,01,05,2,11,15,0,16.8,17.4,15.3,0.0,11.866666666666667
005,01,05,2,11,30,0,16.8,17.4,15.3,0.0,11.4
005,01,05,2,11,45,0,16.8,17.4,15.3,0.0,10.933333333333332
005,01,05,2,12,00,0,17.4,18.1,17.0,0.0,10.333333333333332
005,01,05,2,12,15,0,17.4,18.1,17.0,0.0,10.266666666666666
005,01,05,2,12,30,0,17.4,18.1,17.0,0.0,13.266666666666666
005,01,05,2,12,45,0,17.4,18.1,17.0,0.0,14.466666666666667
005,01,05,2,13,00,0,18.4,19.0,17.6,0.0,14.200000000000001
005,01,05,2,13,15,0,18.4,19.0,17.6,0.0,12.133333333333333
005,01,05,2,13,30,0,18.4,19.0,17.6,0.0,11.0
005,01,05,2,13,45,0,18.4,19.0,17.6,0.0,9.933333333333334
005,01,05,2,16,30,0,17.1,17.9,16.5,0.0,12.6
005,01,05,2,16,45,0,17.1,17.9,16.5,0.0,13.666666666666668
005,01,05,2,17,00,0,15.8,16.5,15.0,0.0,13.733333333333334
005,01,05,2,17,15,0,15.8,16.5,15.0,0.0,14.933333333333334
005,01,05,2,17,30,0,15.8,16.5,15.0,0.0,11.6
005,01,05,2,17,45,0,15.8,16.5,15.0,0.0,13.0
005,01,05,2,18,00,0,14.5,15.1,13.8,0.0,12.066666666666666
005,01,05,2,18,15,0,14.5,15.1,13.8,0.0,11.666666666666666
005,01,05,2,18,30,0,14.5,15.1,13.8,0.0,10.933333333333334
005,01,05,2,18,45,0,14.5,15.1,13.8,0.0,9.333333333333332
005,01,05,2,19,00,0,13.5,13.9,12.9,0.0,9.0
005,01,05,2,19,15,0,13.5,13.9,12.9,0.0,9.0
005,01,05,2,19,30,0,13.5,13.9,12.9,0.0,8.333333333333334
005,01,05,2,19,45,0,13.5,13.9,12.9,0.0,5.2
007,01,07,4,09,00,1,15.6,16.3,14.3,0.0,10.733333333333334
007,01,07,4,09,15,1,15.6,16.3,14.3,0.0,13.266666666666666
007,01,07,4,09,30,1,15.6,16.3,14.3,0.0,13.866666666666665
