0.37037,0.42562,0.39262,0.4259,0.45362,0.51004
0.36421,0.40994,0.37375,0.40183,0.43915,0.49277
0.35559,0.39463,0.35789,0.38303,0.42439,0.47381
0.34751,0.38051,0.34259,0.36506,0.4085,0.45701
0.33863,0.36861,0.33085,0.35069,0.3964,0.44433
0.33025,0.35616,0.31846,0.33333,0.38497,0.42824
0.32417,0.34509,0.30921,0.32196,0.37102,0.41913
0.31929,0.33737,0.30062,0.31294,0.36061,0.41116
0.31473,0.33063,0.295,0.30442,0.35555,0.40358
0.30995,0.32335,0.28681,0.30014,0.34836,0.39386
0.30546,0.31973,0.28151,0.29508,0.34018,0.38869
0.30184,0.31548,0.27412,0.28246,0.3321,0.38205
0.30004,0.30906,0.26636,0.27424,0.32309,0.37358
0.2983,0.30387,0.25992,0.26832,0.31775,0.3675
0.29358,0.29931,0.25606,0.26224,0.31316,0.36062
0.29106,0.29028,0.24885,0.24937,0.30104,0.3455
0.28618,0.27747,0.23849,0.23748,0.29179,0.3206
0.28126,0.26845,0.23022,0.22712,0.28139,0.30957
0.2764,0.26298,0.2253,0.22319,0.27323,0.31035
0.27386,0.25818,0.22117,0.21762,0.26736,0.30677
0.26803,0.25132,0.21558,0.21105,0.26068,0.3019
0.26521,0.24835,0.2112,0.20973,0.25731,0.29844
0.25894,0.24281,0.2063,0.20413,0.25269,0.29322
0.2534,0.23845,0.20235,0.20436,0.24745,0.28962
0.2491,0.23376,0.19799,0.19935,0.24216,0.28678
0.24283,0.229,0.19404,0.19969,0.23767,0.28357
0.23722,0.22199,0.18664,0.18695,0.23362,0.27139
0.23305,0.21488,0.18148,0.17933,0.22676,0.262
0.22832,0.2093,0.17694,0.17123,0.22111,0.25248
0.21916,0.20398,0.17308,0.16687,0.21478,0.24722
0.21556,0.2002,0.16913,0.1626,0.21054,0.24336
0.21593,0.19593,0.16586,0.16224,0.20706,0.24124
0.21329,0.19312,0.16435,0.15871,0.20329,0.23955
0.20585,0.19165,0.16145,0.15815,0.19951,0.23857
0.20152,0.18656,0.15835,0.15484,0.19606,0.2338
0.19761,0.18274,0.15376,0.15059,0.19104,0.22925
0.19259,0.1822,0.14968,0.15288,0.18803,0.23141
0.18856,0.17483,0.14559,0.14647,0.18395,0.22127
0.18492,0.17115,0.14426,0.14037,0.18028,0.21609
0.17941,0.16559,0.13803,0.13357,0.17463,0.20947
0.17362,0.15932,0.1295,0.12772,0.1678,0.20278
0.16471,0.16027,0.12619,0.13465,0.16608,0.20816
0.15587,0.15812,0.12605,0.14019,0.16542,0.21209
0.14832,0.15434,0.12429,0.13986,0.16496,0.20981
0.14063,0.15085,0.12217,0.13611,0.16445,0.20623
0.1362,0.14798,0.11822,0.13307,0.16097,0.20395
0.13079,0.14364,0.11385,0.12983,0.15643,0.20039
0.12571,0.14176,0.11146,0.12569,0.15492,0.19837
0.11967,0.13982,0.10928,0.12543,0.1536,0.19683
0.11441,0.1363,0.10763,0.12354,0.15033,0.19341
0.10912,0.1331,0.10416,0.11936,0.14848,0.1911
0.10178,0.12938,0.10082,0.11541,0.14413,0.18873
0.095929,0.12625,0.097864,0.11218,0.14216,0.18411
0.091038,0.12251,0.094481,0.10954,0.14001,0.18258
0.086497,0.11954,0.091372,0.10762,0.13666,0.18
0.080576,0.11757,0.088364,0.10461,0.13318,0.17574
0.077428,0.11373,0.085228,0.10094,0.12954,0.17259
0.074498,0.11132,0.082643,0.099012,0.1256,0.17141
0.070043,0.1091,0.080894,0.097222,0.12289,0.16794
0.067435,0.10709,0.07957,0.096644,0.12172,0.16629
0.062576,0.10449,0.076473,0.093179,0.12042,0.16363
0.058584,0.10215,0.074569,0.091591,0.1175,0.16191
0.054414,0.09896,0.071641,0.088238,0.11603,0.15911
0.050187,0.095846,0.069164,0.085454,0.11267,0.1569
0.046585,0.093649,0.066371,0.084631,0.11151,0.15467
0.043343,0.090577,0.063944,0.080679,0.10979,0.15247
0.04081,0.088474,0.06193,0.076237,0.10678,0.14749
0.03616,0.086118,0.060002,0.073675,0.10295,0.14674
0.033563,0.083634,0.056681,0.071745,0.10132,0.14416
0.02772,0.08063,0.054788,0.069871,0.099371,0.14252
0.024444,0.077516,0.052212,0.068922,0.09642,0.14065
0.019103,0.07269,0.049339,0.068922,0.094975,0.13921
0.014337,0.069567,0.045539,0.068922,0.091477,0.13744
0.0094234,0.067213,0.043004,0.06794,0.08873,0.13424
0.0091203,0.065292,0.04075,0.065299,0.086476,0.13173
0.0066141,0.062701,0.039567,0.061702,0.08342,0.12908
0.0064469,0.061816,0.036465,0.060006,0.082192,0.12578
0.024155,0.061234,0.034914,0.059609,0.081003,0.12537
0.032483,0.05908,0.033625,0.057707,0.078116,0.12365
0.018855,0.05819,0.031594,0.058938,0.077319,0.12268
0.0089044,0.058614,0.030861,0.058141,0.076673,0.12034
0.007232,0.05986,0.02922,0.059617,0.076623,0.12055
0.0067488,0.060976,0.031929,0.065824,0.073645,0.12089
